电影ID,电影名,海报路径,星级,评论
37107803,捏造,电影海报\37107803_捏造.jpg,3,低配版的《狩猎》。第一幕是三池崇史最擅长的阴暗部分，这也是全片最好看的。之后就彻底陷入了日影常规的拖沓和重复，想把每一条线都讲完美而没有取舍是最难也是最可怕的。包括高潮部分的反击，也似乎没有感受到力量与冲击。
37107803,捏造,电影海报\37107803_捏造.jpg,3,原来老师也是弱势群体，原来群体可以如此霸凌一个个体。#20260111
,捏造,,4,
,捏造,,4,
37107803,捏造,电影海报\37107803_捏造.jpg,2,原著就蛮刻板的，拍出来也这么刻板。
37107803,捏造,电影海报\37107803_捏造.jpg,2,不高估人性的善，不低估人性的恶，在成为法律官司问题之前，一步错步步错，关于是非对错，不能软！——
37107803,捏造,电影海报\37107803_捏造.jpg,3,三池崇史从开始就没打算把这个片名即剧透的真实故事拍成一场众说纷纭的罗生门，所以才有开场那段以极其虚假风格展现出来的“供词”——正好对应了后面律师指着一沓报道说“没一点证据”——讽刺的是明明漏洞百出的内容却成了大众真相；影片从头到尾的克制就是为了更深刻地让观众感受到个体的无能为力与绝望，不过除了案件本身，挟裹其中的所有人都略显工具人。这种现实类题材总是一次又一次让人明白“世界对老实人具有多大的恶意”。P.s.柴姐演得太片面了。
37107803,捏造,电影海报\37107803_捏造.jpg,2,#SIFF 本次上影节最后一部，看了午夜场（因为只买得到加场），不仅是我的，也差不多是今年电影节的最后一部了。感想是这个故事笨笨的，导演导得笨笨的，剪辑剪得笨笨的，大半夜的不睡觉梅雨天跑出来坐一小时地铁就为了看这个笨比电影的我更是傻逼中的傻逼。绫野刚我真是上你的当了啊。离《怪物》差了一百个《狩猎》，也不晓得预告出来的时候到底是谁在硬蹭…日本人真的爱道歉到硬扣的帽子也接过来道吗？让我在周一凌晨看完这部电影打一百块的出租车回家，那快给我道歉吧。法庭戏也很无聊，疑似班主任被家长群逼疯之后写的剧本。
37107803,捏造,电影海报\37107803_捏造.jpg,2,4.2/10 #SIFF27 极其不纯粹：若要是做社会纪实或是非虚构记录但是却混杂了戳穿自己设置的"证言"结构的视角错乱镜头，若要是做风格化的作者类型却又太畏手畏脚，节奏拖拽，并且可以更尖锐被影像化的视听都在大部分时间缺席。关于"美国"和那场战争的立场需要被审慎对待，并不纯粹的胜利也依旧给予了一个被判定的立场，来让观众谴责那个身份的扮演和与之相关的身份流动自由主义和进步主义论调，伸出援手的律师从年龄和措辞上不令人想起那场侵略战争的遗风吗？好像只有指桑骂槐地对于文春的攻击值得信服，然后心理疾病的部分又沦为制造悬疑的幌子，各种意义上都太不思进取，这类温吞的自我修正和对社会压力的论调不会有什么水花，反而是先验的自我开脱。
37331479,捏造贝多芬,电影海报\37331479_捏造贝多芬.jpg,3,有一天，在音乐教室，上了一堂历史课
37331479,捏造贝多芬,电影海报\37331479_捏造贝多芬.jpg,2,看完我就像是课堂上听不懂老师说了些啥一脸困惑的学生、并且中途听课听的超级犯困
37331479,捏造贝多芬,电影海报\37331479_捏造贝多芬.jpg,3,“世上的真相总是被你这样的人扭曲，然后一代一代传下去。”正所谓所有历史都是当代史。议题探讨不差，但笨蛋节奏编剧一贯的日常感完全丢失，一个争夺解释话语权拼谁命硬的故事给讲得过于简单粗暴了
37331479,捏造贝多芬,电影海报\37331479_捏造贝多芬.jpg,5,无所谓啦，历史本来就和小说一样，可以任人打扮，人们争抢的就是去打扮这个小姑娘的资格。
37331479,捏造贝多芬,电影海报\37331479_捏造贝多芬.jpg,0,笨蛋节奏也有笨蛋节奏时刻
37331479,捏造贝多芬,电影海报\37331479_捏造贝多芬.jpg,4,以一个很有趣的视角讲述了贝多芬，但不仅是贝多芬，对历史史观也进行了探讨
37331479,捏造贝多芬,电影海报\37331479_捏造贝多芬.jpg,4,枯専。男同性恨。笨蛋节奏大谈粉丝论。染谷演技炫爆全场。不是想象中的那种可以从头吃着爆米花乐呵呵地看到尾的电影，想要讨论的问题其实很认真。电影制作挺穷的。卡司选角本来觉得颜值没有罗马浴场那么浓烈会不会有违和感，但看了之后发现一开头的处理会使得演员们的脸部浓淡确实不太影响角色本身。
37331479,捏造贝多芬,电影海报\37331479_捏造贝多芬.jpg,3,拍的有点闷，不知道如果换成戏剧风格会怎样。如果不了解有这段故事的话不妨一看，讲的也无非是有的真相在后世无法印证的情况下，人们也只能按照自己原意相信的、及个人看法去解读过去的人和事
37331479,捏造贝多芬,电影海报\37331479_捏造贝多芬.jpg,3,"?编剧署名是笨蛋节奏，但是完全感觉不到笨蛋节奏的味道，有些挂羊头卖狗肉的味道。
?不管是贝多芬还是别的谁，只要是传记，肯定就不客观，因为写的人本身就有立场，谁活的最久，谁说的就权威。
?喜欢一个人，不管是贝多芬还是别的谁，看他的作品就好，至于他这个人，最好不要去了解，因为也无从了解。"
37331479,捏造贝多芬,电影海报\37331479_捏造贝多芬.jpg,3,"结论一：历史是任人装扮的小男孩。
结论二：人还是得活久一点，把别人都熬死了话语权就只在自己手里了。"
37331479,捏造贝多芬,电影海报\37331479_捏造贝多芬.jpg,2,我的妈呀，私生饭真可怕??
37331479,捏造贝多芬,电影海报\37331479_捏造贝多芬.jpg,3,看完也不明白日本人为何要拍这个
37331479,捏造贝多芬,电影海报\37331479_捏造贝多芬.jpg,2,真的很佩服日本人睁着眼睛编瞎话的功力
37331479,捏造贝多芬,电影海报\37331479_捏造贝多芬.jpg,3,一直以为是搞笑电影，居然认真在讲历史，第一次知道这段故事
37331479,捏造贝多芬,电影海报\37331479_捏造贝多芬.jpg,3,抱着看搞笑片的心态来结果看了两小时正剧……中后段有点拖沓，结尾还是挺漂亮的。
36600459,捕风追影,电影海报\36600459_捕风追影.jpg,5,梁家辉是怎么做到快70岁了还有戏路突破的，这就是神吧！
36600459,捕风追影,电影海报\36600459_捕风追影.jpg,4,社会卷成这样 还得看两个七旬老人打架
36600459,捕风追影,电影海报\36600459_捕风追影.jpg,5,七旬老人互殴真是有点令人心酸了
36600459,捕风追影,电影海报\36600459_捕风追影.jpg,4,七旬老人怎么都捅不死，二十岁脆皮小伙一刀毙命……
36600459,捕风追影,电影海报\36600459_捕风追影.jpg,5,六十岁的布拉德皮特，七十岁的成龙和梁家辉，贡献了2025年目前最爽的商业大片。
36600459,捕风追影,电影海报\36600459_捕风追影.jpg,2,这个剧情怎么打到这个分的
36600459,捕风追影,电影海报\36600459_捕风追影.jpg,3,张子枫……这么重的戏份都给你了，还是单薄的程式化演出……要不还是算了吧
36600459,捕风追影,电影海报\36600459_捕风追影.jpg,4,"好消息：70岁的成龙后继有人了！
坏消息：是64岁的梁家辉。"
36600459,捕风追影,电影海报\36600459_捕风追影.jpg,3,"8.11点映。
客观说这是这几年头一部看了不会骂骂咧咧的成龙电影，也不知道啥时候大哥风评都这样了。这个剧本至少能算是个正常剧本，bug当然有不少，但动作片毕竟还是得看动作戏的打底怎么样。近战打戏不少，流畅度还是挺高的。一开始的反派团跑酷换装逃离很花哨，也确实很抓眼，不知道为什么特别《新警察故事》的昨日重现。而且子枫像一款性转阿锋，满脸写着我要当警察，此沙身上长满了阿祖，一心一意地要打警察，但成龙，就还是成龙，老头熬走了上一代年轻人，接过来又一代年轻人，他没准真要再打二十年。得感叹还得是梁家辉，傅隆生逻辑这么弱一个人物，愣是让老头演得疯出特色疯出水平，比潘乘风和邱刚敖加一块都疯，虎毒食子吃双份吃完还抹抹嘴。"
36600459,捕风追影,电影海报\36600459_捕风追影.jpg,2,开局唬人，但其实是场杂糅了几乎所有时髦元素的浮夸秀，老戏骨小鲜肉演技流量全得有，枪战格斗撞车爆炸我都要，传统警匪BUFF上高科技人工智能，惊悚悬疑最后再来个反转彩蛋，然而翻拍自银河映像经典的核心跟踪戏码却惨不忍睹，精兵强将的狗仔队变成了培训几天就敢上阵的速成班萌宠乐园，张子枫一群菜鸡张嘴就要围猎梁家辉这头恶龙，成龙高曝光警界名人就敢正面刚梁家辉也不怕当场穿帮，而人工智能破案主理人则更像是所欲为的剧情补丁，再加上什么匪帮自己内讧梁家辉平A开无双，雇佣兵乱入直接冲爆警局老巢这种超离谱情节更是让这条线越发不禁琢磨不忍直视，当然有人会说谁规定就必须要按老版拍了，但只要是看过跟踪的就不可能不作对比，可一对比原版的简洁干练，这一版除却浮夸空虚的表面阵仗，还真就挺捕风捉影的
36600459,捕风追影,电影海报\36600459_捕风追影.jpg,3,废除张子枫整条叙事线，才感觉是个正常电影。梁家辉演技太突出了，导致镜头一到他，画风都不一样了。
,捕风追影,,4,
36600459,捕风追影,电影海报\36600459_捕风追影.jpg,2,主角是面瘫的 剧情是弱智的 网络知识是幼儿园的 成龙是能打的 梁家辉是神仙的
36600459,捕风追影,电影海报\36600459_捕风追影.jpg,4,梁家辉的角色文武戏份均优于成龙。
36600459,捕风追影,电影海报\36600459_捕风追影.jpg,3,张子枫怎么演什么都作苦大仇深状……
27157676,排球少年：特集！赌在春高上的青春,电影海报\27157676_排球少年：特集！赌在春高上的青春.jpg,5,85分
27157676,排球少年：特集！赌在春高上的青春,电影海报\27157676_排球少年：特集！赌在春高上的青春.jpg,5,友情与羁绊，努力与梦想，闪耀绽放的美好青春色彩，小排球YYDS！！！
27157676,排球少年：特集！赌在春高上的青春,电影海报\27157676_排球少年：特集！赌在春高上的青春.jpg,5,小排球哪怕一个ova都做得很用心啊
27157676,排球少年：特集！赌在春高上的青春,电影海报\27157676_排球少年：特集！赌在春高上的青春.jpg,3,→av14774470
27157676,排球少年：特集！赌在春高上的青春,电影海报\27157676_排球少年：特集！赌在春高上的青春.jpg,4,也算动了脑子的总集篇，下回可以搞个小排球真视界。
27157676,排球少年：特集！赌在春高上的青春,电影海报\27157676_排球少年：特集！赌在春高上的青春.jpg,0,以報導採訪視角回顧的總集篇
27157676,排球少年：特集！赌在春高上的青春,电影海报\27157676_排球少年：特集！赌在春高上的青春.jpg,5,访谈形式的小纪录片，小太阳用英文说不喜欢青椒，脸红那段萌到出血！！！大家都好可爱~kgym真的惜字如金哈哈哈。。
27157676,排球少年：特集！赌在春高上的青春,电影海报\27157676_排球少年：特集！赌在春高上的青春.jpg,4,用新闻方式的讲故事方式才叫有趣嘛，即使是再一次的回顾剧情。
27157676,排球少年：特集！赌在春高上的青春,电影海报\27157676_排球少年：特集！赌在春高上的青春.jpg,0,噗真是热情大陆版2333
